"","Gen","Tau","TypInt","Num","TypNum","Dts"
"12432","CLCN4",0.790914326,"Ind",2,"2","EndC95"
"12433","CLDN11",0.613183907,"Ind",8,"4+","EndC95"
"12434","CLDN3",0.649939843,"Ind",2,"2","EndC95"
"12435","CLK1",0.131251461,"Ind",1,"1","EndC95"
"12436","CLPP",0.056757807,"Ind",1,"1","EndC95"
"12437","CLVS2",0.942359077,"Ind",3,"3","EndC95"
"12438","CMTM7",0.381477973,"Ind",1,"1","EndC95"
"12439","CMTR1",0.294710876,"Ind",1,"1","EndC95"
"12440","CNDP1",0.976594598,"Ind",3,"3","EndC95"
"12441","CNIH2",0.883726085,"Ind",6,"4+","EndC95"
"12442","CNN2P1",0.964892407,"Ind",8,"4+","EndC95"
"12443","CNOT11",0.148096055,"Ind",1,"1","EndC95"
"12444","CNOT3",0.153008805,"Ind",4,"4+","EndC95"
"12445","CNTFR",0.408406716,"Ind",7,"4+","EndC95"
"12446","CNTN1",0.617434093,"Ind",2,"2","EndC95"
"12447","CNTNAP1",0.364752016,"Ind",5,"4+","EndC95"
"12448","CNTNAP4",0.988526663,"Ind",5,"4+","EndC95"
"12449","COASY",0.121295341,"Ind",1,"1","EndC95"
"12450","COBL",0.514917885,"Ind",4,"4+","EndC95"
"12451","COL12A1",0.422041218,"Ind",1,"1","EndC95"
"12452","COL16A1",0.357913737,"Ind",3,"3","EndC95"
"12453","COL26A1",0.87518438,"Ind",1,"1","EndC95"
"12454","COL4A2",0.303754421,"Ind",4,"4+","EndC95"
"12455","COL5A3",0.36595538,"Ind",2,"2","EndC95"
"12456","COL6A6",0.924044937,"Ind",2,"2","EndC95"
"12457","COPE",0.166171842,"Ind",3,"3","EndC95"
"12458","COPZ1",0.118384626,"Ind",1,"1","EndC95"
"12459","COQ4",0.225899132,"Ind",1,"1","EndC95"
"12460","CORO7",0.353972132,"Ind",1,"1","EndC95"
"12461","COX7A1",0.407372531,"Ind",2,"2","EndC95"
"12462","CPB2",0.985305057,"Ind",1,"1","EndC95"
"12463","CPE",0.348490346,"Ind",6,"4+","EndC95"
"12464","CPLX1",0.509568409,"Ind",7,"4+","EndC95"
"12465","CPLX2",0.935391855,"Ind",8,"4+","EndC95"
"12466","CPN1",0.990831973,"Ind",3,"3","EndC95"
"12467","CPNE5",0.558569262,"Ind",3,"3","EndC95"
"12468","CPNE6",0.939605626,"Ind",7,"4+","EndC95"
"12469","CPNE9",0.95121005,"Ind",6,"4+","EndC95"
"12470","CPS1",0.885677084,"Ind",2,"2","EndC95"
"12471","CPSF7",0.145798835,"Ind",4,"4+","EndC95"
"12472","CPTP",0.315983535,"Ind",3,"3","EndC95"
"12473","CPZ",0.896339805,"Ind",4,"4+","EndC95"
"12474","CREBBP",0.200222822,"Ind",1,"1","EndC95"
"12475","CREG2",0.990358672,"Ind",6,"4+","EndC95"
"12476","CRHR1",0.929577565,"Ind",7,"4+","EndC95"
"12477","CRTAC1",0.644471121,"Ind",7,"4+","EndC95"
"12478","CRTAM",0.96079411,"Ind",5,"4+","EndC95"
"12479","CRTC1",0.391824388,"Ind",1,"1","EndC95"
"12480","CRTC2",0.14398745,"Ind",2,"2","EndC95"
"12481","CRYM",0.762215493,"Ind",4,"4+","EndC95"
"12482","CS",0.175826871,"Ind",3,"3","EndC95"
"12483","CSDE1",0.203084892,"Ind",3,"3","EndC95"
"12484","CSE1L-DT",1,"Ind",3,"3","EndC95"
"12485","CSNK1G2",0.256541282,"Ind",2,"2","EndC95"
"12486","CSPG5",0.96917624,"Ind",8,"4+","EndC95"
"12487","CST2",0.907796602,"Ind",4,"4+","EndC95"
"12488","CTBP1",0.158503049,"Ind",4,"4+","EndC95"
"12489","CTBP1-AS",0.388460541,"Ind",3,"3","EndC95"
"12490","CTCF",0.144793194,"Ind",2,"2","EndC95"
"12491","CTDNEP1",0.128516914,"Ind",4,"4+","EndC95"
"12492","CTDSP1",0.118386326,"Ind",2,"2","EndC95"
"12493","CTDSPL2-DT",1,"Ind",1,"1","EndC95"
"12494","CTNNA2",0.945742826,"Ind",4,"4+","EndC95"
"12495","CTNND2",0.908429542,"Ind",3,"3","EndC95"
"12496","CUL9",0.221915754,"Ind",4,"4+","EndC95"
"12497","CX3CL1",0.422669273,"Ind",3,"3","EndC95"
"12498","CXXC1",0.109581342,"Ind",1,"1","EndC95"
"12499","CYB561A3",0.525643735,"Ind",1,"1","EndC95"
"12500","CYP24A1",0.909689149,"Ind",3,"3","EndC95"
"12501","CYP26B1",0.471250903,"Ind",8,"4+","EndC95"
"12502","DAB2IP",0.226002163,"Ind",7,"4+","EndC95"
"12503","DAO",0.952926715,"Ind",6,"4+","EndC95"
"12504","DAP3",0.078461909,"Ind",1,"1","EndC95"
"12505","DAP3P1",1,"Ind",4,"4+","EndC95"
"12506","DAZAP1",0.173971511,"Ind",4,"4+","EndC95"
"12507","DBNDD2",0.299561445,"Ind",6,"4+","EndC95"
"12508","DCAF1",0.43428689,"Ind",1,"1","EndC95"
"12509","DCAF15",0.27246079,"Ind",3,"3","EndC95"
"12510","DCAF8",0.115338557,"Ind",3,"3","EndC95"
"12511","DCT",0.959690765,"Ind",2,"2","EndC95"
"12512","DDA1",0.202942186,"Ind",3,"3","EndC95"
"12513","DDOST",0.102956941,"Ind",1,"1","EndC95"
"12514","DDX11L16",1,"Ind",3,"3","EndC95"
"12515","DDX27",0.177761956,"Ind",3,"3","EndC95"
"12516","DDX49",0.1324023,"Ind",3,"3","EndC95"
"12517","DDX5",0.100005868,"Ind",2,"2","EndC95"
"12518","DDX54",0.135827027,"Ind",3,"3","EndC95"
"12519","DGCR5",0.925059088,"Ind",3,"3","EndC95"
"12520","DGCR8",0.232295327,"Ind",2,"2","EndC95"
"12521","DGKB",0.928146879,"Ind",1,"1","EndC95"
"12522","DHRS2",0.867168293,"Ind",7,"4+","EndC95"
"12523","DHRS4",0.171534175,"Ind",1,"1","EndC95"
"12524","DHRS4L1",0.985584997,"Ind",5,"4+","EndC95"
"12525","DHX15",0.155957415,"Ind",2,"2","EndC95"
"12526","DHX37",0.164562734,"Ind",2,"2","EndC95"
"12527","DHX38",0.145126863,"Ind",4,"4+","EndC95"
"12528","DHX8",0.173848383,"Ind",2,"2","EndC95"
"12529","DHX9",0.12835047,"Ind",2,"2","EndC95"
"12530","DIRAS2",0.972628376,"Ind",6,"4+","EndC95"
"12531","DIS3L2",0.305681745,"Ind",4,"4+","EndC95"
"12532","DKK3",0.384962294,"Ind",7,"4+","EndC95"
"12533","DLG1-AS1",0.998594025,"Ind",3,"3","EndC95"
"12534","DLG2",0.815470884,"Ind",2,"2","EndC95"
"12535","DLGAP1",0.966334142,"Ind",5,"4+","EndC95"
"12536","DLST",0.08134677,"Ind",3,"3","EndC95"
"12537","DNAJC21",0.342345315,"Ind",1,"1","EndC95"
"12538","DNAJC4",0.307720296,"Ind",1,"1","EndC95"
"12539","DNAJC6",0.837547834,"Ind",1,"1","EndC95"
"12540","DNAJC8",0.131111553,"Ind",1,"1","EndC95"
"12541","DNM1",0.573078743,"Ind",3,"3","EndC95"
"12542","DNM2",0.14041709,"Ind",1,"1","EndC95"
"12543","DNPEP",0.214128126,"Ind",2,"2","EndC95"
"12544","DPH1",0.25601767,"Ind",2,"2","EndC95"
"12545","DPH7",0.189354673,"Ind",2,"2","EndC95"
"12546","DPP3",0.118889533,"Ind",2,"2","EndC95"
"12547","DPP6",0.780251663,"Ind",4,"4+","EndC95"
"12548","DPP9",0.140718218,"Ind",3,"3","EndC95"
"12549","DPYSL4",0.657421883,"Ind",2,"2","EndC95"
"12550","DRAXINP1",1,"Ind",4,"4+","EndC95"
"12551","DRG2",0.146517782,"Ind",3,"3","EndC95"
"12552","DRP2",0.943428129,"Ind",6,"4+","EndC95"
"12553","DSCAM-AS1",1,"Ind",4,"4+","EndC95"
"12554","DTNA",0.564775661,"Ind",5,"4+","EndC95"
"12555","DUS1L",0.116763265,"Ind",4,"4+","EndC95"
"12556","DUS3L",0.278175579,"Ind",2,"2","EndC95"
"12557","DUSP26",0.702231315,"Ind",7,"4+","EndC95"
"12558","DUSP8P5",0.309566885,"Ind",1,"1","EndC95"
"12559","DUSP9",0.968652765,"Ind",5,"4+","EndC95"
"12560","DYNC1I1",0.639502806,"Ind",5,"4+","EndC95"
"12561","E4F1",0.175265436,"Ind",4,"4+","EndC95"
"12562","EDC4",0.160443377,"Ind",4,"4+","EndC95"
"12563","EDEM2",0.188451187,"Ind",1,"1","EndC95"
"12564","EDF1",0.077832457,"Ind",2,"2","EndC95"
"12565","EEF1A1",0.118407003,"Ind",3,"3","EndC95"
"12566","EEF1A1P19",0.503087094,"Ind",2,"2","EndC95"
"12567","EEF1A1P6",0.430060241,"Ind",3,"3","EndC95"
"12568","EEF1A2",0.687510421,"Ind",6,"4+","EndC95"
"12569","EEF1B2",0.120040815,"Ind",3,"3","EndC95"
"12570","EEF1B2P3",0.341724627,"Ind",3,"3","EndC95"
"12571","EEF1G",0.121979575,"Ind",3,"3","EndC95"
"12572","EEF2",0.112473889,"Ind",3,"3","EndC95"
"12573","EFCAB13-DT",0.910884727,"Ind",1,"1","EndC95"
"12574","EFHD1",0.427041396,"Ind",8,"4+","EndC95"
"12575","EFHD2",0.319549352,"Ind",1,"1","EndC95"
"12576","EIF1",0.07845641,"Ind",2,"2","EndC95"
"12577","EIF2A",0.112623667,"Ind",2,"2","EndC95"
"12578","EIF2B1",0.132080514,"Ind",4,"4+","EndC95"
"12579","EIF2B5",0.101121507,"Ind",1,"1","EndC95"
"12580","EIF2D",0.167785454,"Ind",2,"2","EndC95"
"12581","EIF3B",0.10478561,"Ind",2,"2","EndC95"
"12582","EIF3D",0.12297104,"Ind",3,"3","EndC95"
"12583","EIF3E",0.178405704,"Ind",1,"1","EndC95"
"12584","EIF3F",0.176522026,"Ind",3,"3","EndC95"
"12585","EIF3FP3",0.429308107,"Ind",2,"2","EndC95"
"12586","EIF3G",0.118250987,"Ind",4,"4+","EndC95"
"12587","EIF3H",0.17372583,"Ind",2,"2","EndC95"
"12588","EIF3L",0.191052577,"Ind",3,"3","EndC95"
"12589","EIF3M",0.194196121,"Ind",2,"2","EndC95"
"12590","EIF4A1",0.105479937,"Ind",1,"1","EndC95"
"12591","EIF4A1P10",0.757174768,"Ind",1,"1","EndC95"
"12592","EIF4B",0.179000681,"Ind",2,"2","EndC95"
"12593","EIF4E1B",0.989203494,"Ind",6,"4+","EndC95"
"12594","EIF4G1",0.136395296,"Ind",2,"2","EndC95"
"12595","EIF4G2",0.088061998,"Ind",2,"2","EndC95"
"12596","EIF4H",0.075471987,"Ind",2,"2","EndC95"
"12597","EIF4HP1",0.683592021,"Ind",2,"2","EndC95"
"12598","EIF5",0.069111092,"Ind",1,"1","EndC95"
"12599","EIF5A",0.130985561,"Ind",2,"2","EndC95"
"12600","EIF5AL1",0.96931247,"Ind",2,"2","EndC95"
"12601","ELAC2",0.096187036,"Ind",2,"2","EndC95"
"12602","ELAVL1",0.15665209,"Ind",2,"2","EndC95"
"12603","ELF2",0.16890401,"Ind",1,"1","EndC95"
"12604","ELFN2",0.988483487,"Ind",5,"4+","EndC95"
"12605","ELFN2",0.95464542,"Ind",5,"4+","EndC95"
"12606","ELMOD1",0.918554429,"Ind",5,"4+","EndC95"
"12607","EMC10",0.274038585,"Ind",1,"1","EndC95"
"12608","EMC7",0.116540431,"Ind",2,"2","EndC95"
"12609","EML3",0.199180369,"Ind",2,"2","EndC95"
"12610","EML4-AS1",0.982863702,"Ind",6,"4+","EndC95"
"12611","ENO2",0.382962777,"Ind",4,"4+","EndC95"
"12612","ENO3",0.691115316,"Ind",1,"1","EndC95"
"12613","ENPP6",0.888531521,"Ind",3,"3","EndC95"
"12614","ENSA",0.102281899,"Ind",3,"3","EndC95"
"12615","ENTPD3-AS1",0.473644595,"Ind",1,"1","EndC95"
"12616","ENTREP2",0.86001249,"Ind",6,"4+","EndC95"
"12617","EPB41L1",0.400160407,"Ind",6,"4+","EndC95"
"12618","ERCC1",0.129406818,"Ind",1,"1","EndC95"
"12619","ERH",0.098917401,"Ind",2,"2","EndC95"
"12620","ERMN",0.944328096,"Ind",5,"4+","EndC95"
"12621","ERP44",0.136793891,"Ind",1,"1","EndC95"
"12622","ESX1",1,"Ind",1,"1","EndC95"
"12623","ETNPPL",0.90565225,"Ind",5,"4+","EndC95"
"12624","ETV1",0.677727775,"Ind",3,"3","EndC95"
"12625","ETV4",0.687058197,"Ind",3,"3","EndC95"
"12626","EXOSC10",0.213666307,"Ind",3,"3","EndC95"
"12627","EXTL1",0.882383368,"Ind",7,"4+","EndC95"
"12628","F10",0.450254264,"Ind",5,"4+","EndC95"
"12629","F2RL3",0.668005613,"Ind",1,"1","EndC95"
"12630","FA2H",0.776685556,"Ind",7,"4+","EndC95"
"12631","FABP1",0.898887726,"Ind",4,"4+","EndC95"
"12632","FADS6",0.870285181,"Ind",7,"4+","EndC95"
"12633","FAIM2",0.745016288,"Ind",7,"4+","EndC95"
"12634","FAM107A",0.442258173,"Ind",3,"3","EndC95"
"12635","FAM120A",0.091733473,"Ind",2,"2","EndC95"
"12636","FAM131B",0.917892817,"Ind",7,"4+","EndC95"
"12637","FAM131C2P",0.957461577,"Ind",7,"4+","EndC95"
"12638","FAM135B",0.975036855,"Ind",1,"1","EndC95"
"12639","FAM13C",0.435291855,"Ind",3,"3","EndC95"
"12640","FAM168B",0.138415988,"Ind",1,"1","EndC95"
"12641","FAM193A",0.254443726,"Ind",3,"3","EndC95"
"12642","FAM209A",0.974034668,"Ind",3,"3","EndC95"
"12643","FAM230H",1,"Ind",2,"2","EndC95"
"12644","FAM245A",0.994103043,"Ind",3,"3","EndC95"
"12645","FAT2",0.810461802,"Ind",4,"4+","EndC95"
"12646","FAU",0.119145003,"Ind",4,"4+","EndC95"
"12647","FAUP1",0.544437817,"Ind",1,"1","EndC95"
"12648","FBL",0.186831779,"Ind",3,"3","EndC95"
"12649","FBXL12",0.18465596,"Ind",1,"1","EndC95"
"12650","FBXL16",0.800449511,"Ind",7,"4+","EndC95"
"12651","FBXL3",0.225886848,"Ind",1,"1","EndC95"
"12652","FBXO2",0.497823461,"Ind",7,"4+","EndC95"
"12653","FCSK",0.238902808,"Ind",1,"1","EndC95"
"12654","FENDRR",0.787996217,"Ind",1,"1","EndC95"
"12655","FERMT3",0.523393616,"Ind",1,"1","EndC95"
"12656","FGA",0.941407088,"Ind",7,"4+","EndC95"
"12657","FGB",0.949836699,"Ind",7,"4+","EndC95"
"12658","FGF1",0.785105932,"Ind",5,"4+","EndC95"
"12659","FGF14",0.929824261,"Ind",1,"1","EndC95"
"12660","FGF4",1,"Ind",2,"2","EndC95"
"12661","FGFR4",0.608285444,"Ind",5,"4+","EndC95"
"12662","FGG",0.914692445,"Ind",7,"4+","EndC95"
"12663","FGL1",0.95268979,"Ind",7,"4+","EndC95"
"12664","FHIP2B",0.143462568,"Ind",1,"1","EndC95"
"12665","FHL5",0.599923198,"Ind",3,"3","EndC95"
"12666","FIP1L1",0.224998944,"Ind",3,"3","EndC95"
"12667","FKBP10",0.263033371,"Ind",4,"4+","EndC95"
"12668","FMN2",0.88186121,"Ind",4,"4+","EndC95"
"12669","FMNL1-AS1",0.732606678,"Ind",1,"1","EndC95"
"12670","FN1",0.44922963,"Ind",3,"3","EndC95"
"12671","FNBP4",0.14443798,"Ind",2,"2","EndC95"
"12672","FNDC4",0.468494288,"Ind",6,"4+","EndC95"
"12673","FNDC5",0.649610416,"Ind",3,"3","EndC95"
"12674","FOXA3",0.865489254,"Ind",1,"1","EndC95"
"12675","FOXO6",0.666744954,"Ind",1,"1","EndC95"
"12676","FRMPD3",0.94280871,"Ind",4,"4+","EndC95"
"12677","FRMPD4",0.995646699,"Ind",2,"2","EndC95"
"12678","FRRS1L",0.846963853,"Ind",5,"4+","EndC95"
"12679","FRYL",0.321282181,"Ind",1,"1","EndC95"
"12680","FSD1",0.89217869,"Ind",1,"1","EndC95"
"12681","FST",0.390997599,"Ind",3,"3","EndC95"
"12682","FTCD",0.872142416,"Ind",1,"1","EndC95"
"12683","FXYD1",0.339610706,"Ind",7,"4+","EndC95"
"12684","G6PC1",0.96702393,"Ind",3,"3","EndC95"
"12685","GABBR2",0.963704285,"Ind",5,"4+","EndC95"
"12686","GABPA",0.20684041,"Ind",1,"1","EndC95"
"12687","GABRA1",1,"Ind",5,"4+","EndC95"
"12688","GABRA2",0.980117304,"Ind",1,"1","EndC95"
"12689","GABRA6",1,"Ind",7,"4+","EndC95"
"12690","GABRB2",0.986148141,"Ind",5,"4+","EndC95"
"12691","GABRG2",0.981885728,"Ind",6,"4+","EndC95"
"12692","GAD2",0.994276675,"Ind",5,"4+","EndC95"
"12693","GAL3ST1",0.793935912,"Ind",2,"2","EndC95"
"12694","GAL3ST3",0.860921446,"Ind",1,"1","EndC95"
"12695","GALNT13",0.920824738,"Ind",5,"4+","EndC95"
"12696","GALNT15",0.426608301,"Ind",5,"4+","EndC95"
"12697","GALNT16",0.40907462,"Ind",4,"4+","EndC95"
"12698","GATAD2A",0.225273049,"Ind",1,"1","EndC95"
"12699","GATC",0.13177379,"Ind",5,"4+","EndC95"
"12700","GBF1",0.127913162,"Ind",2,"2","EndC95"
"12701","GCN1",0.127607356,"Ind",1,"1","EndC95"
"12702","GDA",0.87324337,"Ind",2,"2","EndC95"
"12703","GDF5",0.916273398,"Ind",5,"4+","EndC95"
"12704","GDF6",0.818280815,"Ind",7,"4+","EndC95"
"12705","GEMIN7",0.262771299,"Ind",1,"1","EndC95"
"12706","GEMIN7-AS1",0.751857305,"Ind",1,"1","EndC95"
"12707","GFAP",0.933615843,"Ind",7,"4+","EndC95"
"12708","GFER",0.174890448,"Ind",1,"1","EndC95"
"12709","GFRA1",0.439894332,"Ind",1,"1","EndC95"
"12710","GGA3",0.162957723,"Ind",3,"3","EndC95"
"12711","GGNBP2",0.210230812,"Ind",2,"2","EndC95"
"12712","GIGYF1",0.164471162,"Ind",2,"2","EndC95"
"12713","GIT1",0.313069132,"Ind",1,"1","EndC95"
"12714","GIT2",0.233330681,"Ind",3,"3","EndC95"
"12715","GLRB",0.673527308,"Ind",4,"4+","EndC95"
"12716","GLUD1P3",0.37140484,"Ind",1,"1","EndC95"
"12717","GLYR1",0.086189492,"Ind",2,"2","EndC95"
"12718","GNAI2",0.203501083,"Ind",3,"3","EndC95"
"12719","GNAO1",0.698994073,"Ind",8,"4+","EndC95"
"12720","GNAQ",0.185386667,"Ind",1,"1","EndC95"
"12721","GNB1",0.111662846,"Ind",1,"1","EndC95"
"12722","GNG13",0.99363479,"Ind",6,"4+","EndC95"
"12723","GNPTG",0.214359483,"Ind",3,"3","EndC95"
"12724","GOLGA7B",0.7755658,"Ind",7,"4+","EndC95"
"12725","GOLM2",0.175869261,"Ind",1,"1","EndC95"
"12726","GON4L",0.226070859,"Ind",3,"3","EndC95"
"12727","GORAB-AS1",1,"Ind",1,"1","EndC95"
"12728","GORASP1",0.128873975,"Ind",3,"3","EndC95"
"12729","GP6",0.947832636,"Ind",1,"1","EndC95"
"12730","GP9",0.938342003,"Ind",2,"2","EndC95"
"12731","GPBP1L1",0.14158514,"Ind",2,"2","EndC95"
"12732","GPC1",0.266312571,"Ind",3,"3","EndC95"
"12733","GPC3",0.501316439,"Ind",4,"4+","EndC95"
"12734","GPIHBP1",0.473595065,"Ind",7,"4+","EndC95"
"12735","GPM6A",0.819616426,"Ind",3,"3","EndC95"
"12736","GPM6B",0.589273704,"Ind",1,"1","EndC95"
"12737","GPN2",0.11628065,"Ind",2,"2","EndC95"
"12738","GPNMB",0.361809751,"Ind",1,"1","EndC95"
"12739","GPR107",0.184880145,"Ind",3,"3","EndC95"
"12740","GPR108",0.125968307,"Ind",1,"1","EndC95"
"12741","GPR137",0.455337885,"Ind",1,"1","EndC95"
"12742","GPR158",0.962415534,"Ind",5,"4+","EndC95"
"12743","GPR37",0.868321998,"Ind",6,"4+","EndC95"
"12744","GPR37L1",0.958498559,"Ind",6,"4+","EndC95"
"12745","GPR78",0.966113901,"Ind",4,"4+","EndC95"
"12746","GPR84-AS1",0.876425437,"Ind",1,"1","EndC95"
"12747","GPR84-AS1",0.894111405,"Ind",1,"1","EndC95"
"12748","GPRC5B",0.426209165,"Ind",8,"4+","EndC95"
"12749","GPRIN1",0.910893914,"Ind",3,"3","EndC95"
"12750","GPS2",0.204648567,"Ind",3,"3","EndC95"
"12751","GREB1",0.776834547,"Ind",1,"1","EndC95"
"12752","GRIA4",0.975331215,"Ind",2,"2","EndC95"
"12753","GRID2",0.981899555,"Ind",1,"1","EndC95"
"12754","GRIN2C",0.900410597,"Ind",6,"4+","EndC95"
"12755","GRIPAP1",0.162823596,"Ind",3,"3","EndC95"
"12756","GRM1",1,"Ind",4,"4+","EndC95"
"12757","GRM4",0.996097903,"Ind",7,"4+","EndC95"
"12758","GRM5",0.989466701,"Ind",3,"3","EndC95"
"12759","GSK3A",0.102460615,"Ind",1,"1","EndC95"
"12760","GTF2F1",0.18375776,"Ind",2,"2","EndC95"
"12761","GTF3C1",0.189276683,"Ind",1,"1","EndC95"
"12762","GUCY1A2",0.734443394,"Ind",1,"1","EndC95"
"12763","GYPA",0.982411664,"Ind",1,"1","EndC95"
"12764","GYPB",0.991880584,"Ind",1,"1","EndC95"
"12765","H2AC12",0.971404483,"Ind",6,"4+","EndC95"
"12766","H2AC16",1,"Ind",5,"4+","EndC95"
"12767","H2AC4",1,"Ind",6,"4+","EndC95"
"12768","H2AZ1",0.104171559,"Ind",1,"1","EndC95"
"12769","H2BC14",0.972561225,"Ind",6,"4+","EndC95"
"12770","H2BC17",0.962796483,"Ind",5,"4+","EndC95"
"12771","H2BC3",1,"Ind",6,"4+","EndC95"
"12772","H3-3A",0.297501229,"Ind",1,"1","EndC95"
"12773","H4C4",0.974622726,"Ind",6,"4+","EndC95"
"12774","HABP4",0.364684506,"Ind",6,"4+","EndC95"
"12775","HACD2",0.193831195,"Ind",2,"2","EndC95"
"12776","HADHA",0.175315184,"Ind",1,"1","EndC95"
"12777","HAP1",0.778208831,"Ind",7,"4+","EndC95"
"12778","HAPLN2",0.841489663,"Ind",7,"4+","EndC95"
"12779","HAS3",0.634719849,"Ind",1,"1","EndC95"
"12780","HAUS1P2",1,"Ind",1,"1","EndC95"
"12781","HCFC1",0.193684974,"Ind",2,"2","EndC95"
"12782","HCN1",0.976550978,"Ind",5,"4+","EndC95"
"12783","HCN2",0.9122958,"Ind",7,"4+","EndC95"
"12784","HCP5",0.44097571,"Ind",2,"2","EndC95"
"12785","HDAC1",0.12946754,"Ind",1,"1","EndC95"
"12786","HDAC10",0.336742444,"Ind",3,"3","EndC95"
"12787","HDAC9-AS1",1,"Ind",3,"3","EndC95"
"12788","HDGFL2",0.261349817,"Ind",2,"2","EndC95"
"12789","HEATR1",0.253536079,"Ind",1,"1","EndC95"
"12790","HECTD1",0.235014459,"Ind",2,"2","EndC95"
"12791","HERC3",0.184120629,"Ind",3,"3","EndC95"
"12792","HHATL",0.846073831,"Ind",7,"4+","EndC95"
"12793","HID1",0.330704969,"Ind",7,"4+","EndC95"
"12794","HIPK4",0.981712179,"Ind",6,"4+","EndC95"
"12795","HLA-U",0.32355416,"Ind",3,"3","EndC95"
"12796","HM13",0.138519826,"Ind",1,"1","EndC95"
"12797","HMGN2P5",0.21956039,"Ind",1,"1","EndC95"
"12798","HNF4A",0.888761736,"Ind",7,"4+","EndC95"
"12799","HNRNPA1",0.192966323,"Ind",3,"3","EndC95"
"12800","HNRNPA1L2",0.320455898,"Ind",3,"3","EndC95"
"12801","HNRNPA1P14",0.942428456,"Ind",1,"1","EndC95"
"12802","HNRNPA3",0.119430042,"Ind",2,"2","EndC95"
"12803","HNRNPC",0.128799928,"Ind",4,"4+","EndC95"
"12804","HNRNPD",0.123090901,"Ind",4,"4+","EndC95"
"12805","HNRNPDL",0.132717734,"Ind",1,"1","EndC95"
"12806","HNRNPH3",0.156843541,"Ind",3,"3","EndC95"
"12807","HNRNPK",0.074061323,"Ind",4,"4+","EndC95"
"12808","HNRNPK-AS1",0.238678268,"Ind",3,"3","EndC95"
"12809","HNRNPL",0.085799457,"Ind",3,"3","EndC95"
"12810","HNRNPM",0.106015741,"Ind",3,"3","EndC95"
"12811","HNRNPU",0.133973874,"Ind",2,"2","EndC95"
"12812","HNRNPUL1",0.129596456,"Ind",4,"4+","EndC95"
"12813","HOXB13",0.962862464,"Ind",5,"4+","EndC95"
"12814","HP1BP3",0.172952178,"Ind",1,"1","EndC95"
"12815","HPCA",0.967084976,"Ind",7,"4+","EndC95"
"12816","HPCAL4",0.926937655,"Ind",6,"4+","EndC95"
"12817","HPN",0.734688039,"Ind",3,"3","EndC95"
"12818","HPN-AS1",0.938996228,"Ind",3,"3","EndC95"
"12819","HPSE",0.695492606,"Ind",2,"2","EndC95"
"12820","HR",0.655368847,"Ind",4,"4+","EndC95"
"12821","HRH3",0.97897798,"Ind",7,"4+","EndC95"
"12822","HS3ST2",0.720647599,"Ind",3,"3","EndC95"
"12823","HSPA12A",0.549946863,"Ind",6,"4+","EndC95"
"12824","HSPA12A-AS1",0.954139742,"Ind",3,"3","EndC95"
"12825","HSPA2",0.47195711,"Ind",7,"4+","EndC95"
"12826","HSPB2",0.381283312,"Ind",7,"4+","EndC95"
"12827","HSPB8",0.348805008,"Ind",8,"4+","EndC95"
"12828","HTATSF1",0.315733902,"Ind",1,"1","EndC95"
"12829","HTR1E",0.939620024,"Ind",3,"3","EndC95"
"12830","HTR5A",0.989892741,"Ind",8,"4+","EndC95"
"12831","HTRA1",0.262494748,"Ind",2,"2","EndC95"
"12832","IDH3B",0.0919452,"Ind",2,"2","EndC95"
"12833","IDH3G",0.082434242,"Ind",3,"3","EndC95"
"12834","IFITM5",0.996197995,"Ind",1,"1","EndC95"
"12835","IGBP1",0.189155228,"Ind",2,"2","EndC95"
"12836","IGBP1-AS1",0.806998199,"Ind",1,"1","EndC95"
"12837","IGF2",0.327752183,"Ind",1,"1","EndC95"
"12838","IGFBP1",0.956755424,"Ind",7,"4+","EndC95"
"12839","IGFBP3",0.313517934,"Ind",4,"4+","EndC95"
"12840","IGFBP4",0.206734701,"Ind",5,"4+","EndC95"
"12841","IGHD4-23",0.985248302,"Ind",3,"3","EndC95"
"12842","IGHJ5",0.582452541,"Ind",1,"1","EndC95"
"12843","IGHV3-41",0.926115743,"Ind",1,"1","EndC95"
"12844","IGKV2-24",0.687351631,"Ind",1,"1","EndC95"
"12845","IGKV2D-24",0.899416122,"Ind",1,"1","EndC95"
"12846","IGKV3-15",0.572649416,"Ind",1,"1","EndC95"
"12847","IGLV2-28",0.985692769,"Ind",4,"4+","EndC95"
"12848","IGLV2-34",0.963589945,"Ind",4,"4+","EndC95"
"12849","IGSF21",0.784401658,"Ind",7,"4+","EndC95"
"12850","IKBKG",0.243293447,"Ind",1,"1","EndC95"
"12851","IL10RB-DT",0.654346423,"Ind",7,"4+","EndC95"
"12852","IL17D",0.633117732,"Ind",4,"4+","EndC95"
"12853","IL18BP",0.358643888,"Ind",2,"2","EndC95"
"12854","IL34",0.566794943,"Ind",2,"2","EndC95"
"12855","IL6R-AS1",0.99950534,"Ind",2,"2","EndC95"
"12856","IL6ST-DT",0.996658,"Ind",1,"1","EndC95"
"12857","ILF3",0.136290937,"Ind",2,"2","EndC95"
"12858","ILKAP",0.139633006,"Ind",1,"1","EndC95"
"12859","IMP4",0.070614839,"Ind",2,"2","EndC95"
"12860","INA",0.908217018,"Ind",7,"4+","EndC95"
"12861","INE1",0.345243806,"Ind",1,"1","EndC95"
"12862","INO80",0.190170289,"Ind",3,"3","EndC95"
"12863","INO80B",0.160029468,"Ind",3,"3","EndC95"
